serial_number,start_date,end_date,duration,event,smart_5_raw,smart_9_raw,smart_187_raw,smart_197_raw,smart_198_raw,temp_mean,temp_max,temp_std,delta_smart_5_raw,delta_smart_196_raw,slope_smart_5_raw,slope_smart_196_raw,pending_present,age_years,log_age,health_risk_score
2206E608DD07,2025-01-01,2025-03-31,89,0,0.0,14056.555555555555,0.0,0.0,0.0,39.78888888888889,41.0,0.5476098457931711,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DD0C,2025-01-01,2025-03-31,89,0,0.0,12419.466666666667,0.0,0.0,0.0,33.9,38.0,2.352539998479243,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DD39,2025-01-01,2025-03-31,89,0,0.0,20606.67777777778,0.0,0.0,0.0,38.3,44.0,2.782684555125422,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DD46,2025-01-01,2025-03-31,89,0,0.0,12361.933333333332,0.0,0.0,0.0,37.9,41.0,0.8034647195464167,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2206E608DD48,2025-01-01,2025-03-31,89,0,0.0,20750.9,0.0,0.0,0.0,26.61111111111111,32.0,1.1897193361316147,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2207E60CC65A,2025-01-01,2025-03-31,89,0,0.0,17865.12222222222,0.0,0.0,0.0,35.922222222222224,38.0,3.0956161755250933,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2533,2025-01-01,2025-03-31,89,0,0.0,9737.511111111111,0.0,0.0,0.0,34.48888888888889,36.0,0.7922463764435015,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B253B,2025-01-01,2025-03-31,89,0,0.0,9214.822222222223,0.0,0.0,0.0,25.81111111111111,27.0,0.4188461516661633,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B253C,2025-01-01,2025-03-31,89,0,0.0,9258.677777777777,0.0,0.0,0.0,26.7,43.0,2.0840665376454184,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B253E,2025-01-01,2025-03-31,89,0,0.0,10425.244444444445,0.0,0.0,0.0,37.78888888888889,40.0,1.7981128653516205,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2542,2025-01-01,2025-03-31,89,0,0.0,9259.5,0.0,0.0,0.0,27.933333333333334,36.0,1.9078784028338878,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2543,2025-01-01,2025-03-31,89,0,0.0,10446.333333333334,0.0,0.0,0.0,39.144444444444446,41.0,1.3128519516356636,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2546,2025-01-01,2025-03-31,89,0,0.0,8104.288888888889,0.0,0.0,0.0,32.46666666666667,35.0,0.8192137151627796,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2547,2025-01-01,2025-03-31,89,0,0.0,9304.044444444444,0.0,0.0,0.0,27.477777777777778,32.0,1.0977530361584495,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2551,2025-01-01,2025-03-31,89,0,0.0,9311.944444444445,0.0,0.0,0.0,26.455555555555556,46.0,2.1142958434382453,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B255B,2025-01-01,2025-03-31,89,0,0.0,10476.244444444445,0.0,0.0,0.0,38.355555555555554,41.0,1.0573668669663272,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2595,2025-01-01,2025-03-31,89,0,0.0,10444.044444444444,0.0,0.0,0.0,40.31111111111111,46.0,1.1119996447286178,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2599,2025-01-01,2025-03-31,89,0,0.0,9251.41111111111,0.0,0.0,0.0,26.07777777777778,29.0,0.42759736455308117,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B259B,2025-01-01,2025-03-31,89,0,0.0,9786.18888888889,0.0,0.0,0.0,30.066666666666666,35.0,1.665332799572934,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B259C,2025-01-01,2025-03-31,89,0,0.0,9168.566666666668,0.0,0.0,0.0,29.6,32.0,0.8919392106839111,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25A1,2025-01-01,2025-03-31,89,0,0.0,10440.888888888889,0.0,0.0,0.0,40.077777777777776,43.0,0.8330369843435192,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25A6,2025-01-01,2025-03-31,89,0,0.0,8538.433333333332,0.0,0.0,0.0,26.38888888888889,31.0,0.9965991553996185,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25A7,2025-01-01,2025-03-31,89,0,0.0,8710.433333333332,0.0,0.0,0.0,33.2,37.0,1.627540748764429,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25E4,2025-01-01,2025-03-31,89,0,0.0,10452.944444444445,0.0,0.0,0.0,36.0,41.0,1.4142135623730951,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25F0,2025-01-01,2025-03-31,89,0,0.0,8499.766666666666,0.0,0.0,0.0,36.96666666666667,38.0,0.9122621455601847,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25F5,2025-01-01,2025-03-31,89,0,0.0,10412.522222222222,0.0,0.0,0.0,40.05555555555556,43.0,0.8989019364523511,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25F8,2025-01-01,2025-03-31,89,0,0.0,10448.377777777778,0.0,0.0,0.0,34.111111111111114,39.0,2.6476171443790086,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25F9,2025-01-01,2025-03-31,89,0,0.0,9204.833333333334,0.0,0.0,0.0,36.333333333333336,40.0,0.9775252199075443,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25FA,2025-01-01,2025-03-31,89,0,0.0,10431.5,0.0,0.0,0.0,39.766666666666666,42.0,0.7156970184528945,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25FC,2025-01-01,2025-03-31,89,0,0.0,8047.444444444444,0.0,0.0,0.0,26.38888888888889,28.0,0.6445402227677106,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25FD,2025-01-01,2025-03-31,89,0,0.0,9291.122222222222,0.0,0.0,0.0,25.733333333333334,28.0,0.7859884081700864,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25FE,2025-01-01,2025-03-31,89,0,0.0,9262.033333333333,0.0,0.0,0.0,35.94444444444444,40.0,1.6422282363444964,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B25FF,2025-01-01,2025-03-31,89,0,0.0,9307.666666666666,0.0,0.0,0.0,25.966666666666665,26.0,0.17950549357117407,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2602,2025-01-01,2025-03-31,89,0,0.0,9298.644444444444,0.0,0.0,0.0,29.755555555555556,32.0,1.0361371757222078,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2606,2025-01-01,2025-03-31,89,0,0.0,9295.722222222223,0.0,0.0,0.0,26.244444444444444,32.0,1.0034508359889822,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2607,2025-01-01,2025-03-31,89,0,0.0,10378.1,0.0,0.0,0.0,39.98888888888889,46.0,1.0381013057441342,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2609,2025-01-01,2025-03-31,89,0,0.0,10435.9,0.0,0.0,0.0,38.41111111111111,41.0,1.020832388510475,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B260D,2025-01-01,2025-03-31,89,0,0.0,9299.577777777778,0.0,0.0,0.0,26.11111111111111,31.0,0.5858411700651087,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2615,2025-01-01,2025-03-31,89,0,0.0,8592.477777777778,0.0,0.0,0.0,32.74444444444445,35.0,1.810838425279572,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2616,2025-01-01,2025-03-31,89,0,0.0,9206.966666666667,0.0,0.0,0.0,26.61111111111111,27.0,0.7256329718780259,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2853,2025-01-01,2025-03-31,89,0,0.0,10396.1,0.0,0.0,0.0,37.577777777777776,42.0,1.8072556098976296,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2857,2025-01-01,2025-03-31,89,0,0.0,10405.355555555556,0.0,0.0,0.0,39.166666666666664,42.0,1.1180339887499966,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2858,2025-01-01,2025-03-31,89,0,0.0,9308.488888888889,0.0,0.0,0.0,26.07777777777778,28.0,0.30651364942491705,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2859,2025-01-01,2025-03-31,89,0,0.0,9276.988888888889,0.0,0.0,0.0,26.955555555555556,41.0,2.1955060723168733,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B285A,2025-01-01,2025-03-31,89,0,0.0,9375.955555555556,0.0,0.0,0.0,26.1,32.0,0.7000000000000065,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B285D,2025-01-01,2025-03-31,89,0,0.0,8700.81111111111,0.0,0.0,0.0,26.355555555555554,32.0,0.9226906440901098,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B2860,2025-01-01,2025-03-31,89,0,0.0,8417.988888888889,0.0,0.0,0.0,33.888888888888886,41.0,3.0711722135745383,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B304C,2025-01-01,2025-03-31,89,0,0.0,9293.077777777778,0.0,0.0,0.0,25.0,45.0,2.3237900077244453,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B3050,2025-01-01,2025-03-31,89,0,0.0,9243.633333333333,0.0,0.0,0.0,26.77777777777778,45.0,2.184682930352314,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B3051,2025-01-01,2025-03-31,89,0,0.0,10418.611111111111,0.0,0.0,0.0,37.5,41.0,1.5147423690002468,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B3053,2025-01-01,2025-03-31,89,0,0.0,9321.611111111111,0.0,0.0,0.0,29.333333333333332,32.0,0.8299933065326385,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B3054,2025-01-01,2025-03-31,89,0,0.0,9305.455555555556,0.0,0.0,0.0,27.133333333333333,45.0,2.654974366898649,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B3058,2025-01-01,2025-03-31,89,0,0.0,10447.622222222222,0.0,0.0,0.0,37.82222222222222,40.0,0.768516287368362,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B3059,2025-01-01,2025-03-31,89,0,0.0,10425.58888888889,0.0,0.0,0.0,37.922222222222224,40.0,1.166455007255073,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B305A,2025-01-01,2025-03-31,89,0,0.0,9193.655555555555,0.0,0.0,0.0,26.91111111111111,34.0,1.5961373126982852,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B305B,2025-01-01,2025-03-31,89,0,1.0,9255.477777777778,0.0,0.0,0.0,27.122222222222224,32.0,1.2094790226261996,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,10.0
2332E86B305C,2025-01-01,2025-03-31,89,0,0.0,5361.555555555556,0.0,0.0,0.0,25.822222222222223,26.0,0.382325567424031,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B305D,2025-01-01,2025-03-31,89,0,0.0,10419.0,0.0,0.0,0.0,37.12222222222222,40.0,1.1721563962561516,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B305E,2025-01-01,2025-03-31,89,0,0.0,5272.366666666667,0.0,0.0,0.0,28.544444444444444,31.0,0.8839445823643989,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2332E86B305F,2025-01-01,2025-03-31,89,0,0.0,9467.644444444444,0.0,0.0,0.0,38.9,41.0,1.5423647068346549,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2340E87B8782,2025-01-01,2025-03-31,89,0,0.0,3017.4222222222224,0.0,0.0,0.0,36.96666666666667,38.0,0.9712534856222576,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2340E87B8EF2,2025-01-01,2025-03-31,89,0,0.0,3546.277777777778,0.0,0.0,0.0,28.211111111111112,31.0,0.65818680976077,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2340E87B92B5,2025-01-01,2025-03-31,89,0,0.0,4434.9111111111115,0.0,0.0,0.0,36.96666666666667,43.0,1.8223915910448891,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2340E87BA1D7,2025-01-01,2025-03-31,89,0,0.0,1719.0333333333333,0.0,0.0,0.0,25.822222222222223,27.0,0.41035967361370584,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2340E87BA1F5,2025-01-01,2025-03-31,89,0,0.0,2489.0666666666666,0.0,0.0,0.0,38.13333333333333,40.0,1.137248140615448,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3A6E,2025-01-01,2025-03-31,89,0,0.0,6993.033333333334,0.0,0.0,0.0,26.1,28.0,0.3958114029012275,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C0C,2025-01-01,2025-03-31,89,0,0.0,7590.7,0.0,0.0,0.0,26.72222222222222,34.0,1.3252067157640859,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C0E,2025-01-01,2025-03-31,89,0,0.0,7562.7,0.0,0.0,0.0,26.92222222222222,32.0,1.1759419654782712,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C0F,2025-01-01,2025-03-31,89,0,0.0,4806.4111111111115,0.0,0.0,0.0,34.37777777777778,54.0,3.8139445249644064,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,4.0
2351E88B3C10,2025-01-01,2025-03-31,89,0,0.0,7580.444444444444,0.0,0.0,0.0,27.31111111111111,31.0,1.0289632802480206,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C13,2025-01-01,2025-03-31,89,0,0.0,7741.8,0.0,0.0,0.0,27.144444444444446,29.0,0.824096961812802,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C15,2025-01-01,2025-03-31,89,0,0.0,7594.133333333333,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C17,2025-01-01,2025-03-31,89,0,0.0,6615.3,0.0,0.0,0.0,31.57777777777778,34.0,0.8296957645597144,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C1C,2025-01-01,2025-03-31,89,0,0.0,7585.066666666667,0.0,0.0,0.0,29.966666666666665,33.0,1.0376254944183014,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C20,2025-01-01,2025-03-31,89,0,0.0,7564.1,0.0,0.0,0.0,26.11111111111111,27.0,0.3142696805274795,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C4B,2025-01-01,2025-03-31,89,0,0.0,5053.666666666667,0.0,0.0,0.0,29.07777777777778,32.0,0.5212757380328574,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C52,2025-01-01,2025-03-31,89,0,0.0,7209.966666666666,0.0,0.0,0.0,39.37777777777778,40.0,0.48483164953913593,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C53,2025-01-01,2025-03-31,89,0,0.0,7562.333333333333,0.0,0.0,0.0,26.133333333333333,29.0,0.42687494916217333,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C5A,2025-01-01,2025-03-31,89,0,0.0,7577.822222222222,0.0,0.0,0.0,26.655555555555555,30.0,0.6693464658591349,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C71,2025-01-01,2025-03-31,89,0,0.0,7565.688888888889,0.0,0.0,0.0,26.7,27.0,0.5044248650140103,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C72,2025-01-01,2025-03-31,89,0,0.0,7598.2,0.0,0.0,0.0,34.888888888888886,37.0,1.079551804577102,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C7B,2025-01-01,2025-03-31,89,0,0.0,7588.577777777778,0.0,0.0,0.0,26.6,30.0,0.8793937305515159,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C7C,2025-01-01,2025-03-31,89,0,0.0,7599.566666666667,0.0,0.0,0.0,27.511111111111113,31.0,1.3682466025655033,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C80,2025-01-01,2025-03-31,89,0,0.0,7557.7444444444445,0.0,0.0,0.0,27.566666666666666,33.0,1.3988090172237926,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C88,2025-01-01,2025-03-31,89,0,0.0,7188.2444444444445,0.0,0.0,0.0,31.07777777777778,32.0,0.8592991689326815,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C89,2025-01-01,2025-03-31,89,0,0.0,7552.266666666666,0.0,0.0,0.0,26.333333333333332,32.0,0.9660917830793273,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C8B,2025-01-01,2025-03-31,89,0,0.0,7561.9111111111115,0.0,0.0,0.0,28.355555555555554,33.0,1.5727619803751522,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C8C,2025-01-01,2025-03-31,89,0,0.0,7572.422222222222,0.0,0.0,0.0,26.033333333333335,28.0,0.23333333333314601,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C94,2025-01-01,2025-03-31,89,0,0.0,7564.822222222222,0.0,0.0,0.0,26.566666666666666,29.0,0.843932593411453,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C95,2025-01-01,2025-03-31,89,0,0.0,7602.611111111111,0.0,0.0,0.0,27.022222222222222,32.0,1.4680128502145817,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C97,2025-01-01,2025-03-31,89,0,0.0,5587.7444444444445,0.0,0.0,0.0,30.988888888888887,34.0,3.0677333088652032,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3C99,2025-01-01,2025-03-13,71,0,0.0,7638.583333333333,0.0,0.0,0.0,30.52777777777778,34.0,2.6924391163147336,0.0,0.0,0.0,0.0,0,0.19452054794520549,4.276666119016055,0.0
2351E88B3E34,2025-01-01,2025-03-31,89,0,0.0,7119.7,0.0,0.0,0.0,32.266666666666666,36.0,0.5925462944876922,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3E39,2025-01-01,2025-03-31,89,0,0.0,7556.433333333333,0.0,0.0,0.0,26.655555555555555,27.0,0.4751867728965408,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3E50,2025-01-01,2025-03-31,89,0,0.0,7555.022222222222,0.0,0.0,0.0,26.766666666666666,30.0,1.0959521481849095,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2351E88B3EEC,2025-01-01,2025-03-31,89,0,0.0,5043.177777777778,0.0,0.0,0.0,41.17777777777778,43.0,0.5883645464388152,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2402E88D6AB5,2025-01-01,2025-03-31,89,0,0.0,6573.444444444444,0.0,0.0,0.0,36.82222222222222,40.0,1.5171448167731625,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2402E88D6AB6,2025-01-01,2025-03-31,89,0,0.0,1976.2333333333333,0.0,0.0,0.0,27.677777777777777,29.0,0.6803230895485913,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2402E88D6AC0,2025-01-01,2025-03-31,89,0,0.0,3803.9222222222224,0.0,0.0,0.0,31.38888888888889,33.0,0.9030127899235023,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B5BA,2025-01-01,2025-03-31,89,0,0.0,3108.9222222222224,0.0,0.0,0.0,27.9,44.0,2.055075018906453,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B5CC,2025-01-01,2025-03-31,89,0,0.0,6818.055555555556,0.0,0.0,0.0,31.555555555555557,36.0,1.4307038758061443,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B5D3,2025-01-01,2025-03-31,89,0,0.0,5982.0888888888885,0.0,0.0,0.0,28.044444444444444,34.0,1.7695643601438729,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B5EA,2025-01-01,2025-03-31,89,0,0.0,6585.522222222222,0.0,0.0,0.0,31.22222222222222,37.0,1.9594657876164852,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B5F2,2025-01-01,2025-03-31,89,0,0.0,4080.811111111111,0.0,0.0,0.0,26.177777777777777,31.0,0.6249938271300226,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B5F8,2025-01-01,2025-03-31,89,0,0.0,6874.633333333333,0.0,0.0,0.0,31.677777777777777,35.0,1.9766850914137533,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B67D,2025-01-01,2025-03-13,71,0,0.0,2301.972222222222,0.0,0.0,0.0,26.98611111111111,28.0,0.7726767247611672,0.0,0.0,0.0,0.0,0,0.19452054794520549,4.276666119016055,0.0
2407E896B68A,2025-01-01,2025-03-31,89,0,0.0,6590.711111111111,0.0,0.0,0.0,29.22222222222222,39.0,2.835402294708731,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B692,2025-01-01,2025-03-31,89,0,0.0,1726.3666666666666,0.0,0.0,0.0,27.0,28.0,0.2981423969998999,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B69D,2025-01-01,2025-03-31,89,0,0.0,4192.077777777778,0.0,0.0,0.0,36.3,39.0,0.808977406634207,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B6CA,2025-01-01,2025-03-31,89,0,0.0,4796.933333333333,0.0,0.0,0.0,31.044444444444444,34.0,0.5559998223643601,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B6CB,2025-01-01,2025-03-31,89,0,0.0,4234.7444444444445,0.0,0.0,0.0,33.32222222222222,37.0,1.3066307629231904,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B6D0,2025-01-01,2025-03-31,89,0,0.0,5423.433333333333,0.0,0.0,0.0,26.177777777777777,29.0,0.5072316538006149,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B6D2,2025-01-01,2025-03-31,89,0,0.0,6737.078651685393,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2407E896B6D4,2025-01-01,2025-03-13,71,0,0.0,4446.097222222223,0.0,0.0,0.0,26.13888888888889,28.0,0.6933324430193551,0.0,0.0,0.0,0.0,0,0.19452054794520549,4.276666119016055,0.0
2407E896B6F6,2025-01-01,2025-03-31,89,0,0.0,3750.322222222222,0.0,0.0,0.0,29.977777777777778,33.0,1.8010970593735323,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2417E8AABD20,2025-01-01,2025-03-31,89,0,0.0,3605.4333333333334,0.0,0.0,0.0,33.12222222222222,37.0,1.7877843380861935,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2417E8AABD2E,2025-01-01,2025-03-31,89,0,0.0,2102.8888888888887,0.0,0.0,0.0,25.977777777777778,26.0,0.14740554623792218,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2417E8AABD2F,2025-01-01,2025-03-31,89,0,0.0,2047.9222222222222,0.0,0.0,0.0,33.58888888888889,34.0,0.49203532945515915,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2417E8AABF47,2025-01-01,2025-03-31,89,0,0.0,2650.4666666666667,0.0,0.0,0.0,26.011111111111113,27.0,0.10482201257771634,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2133E5C0B574,2025-01-01,2025-03-31,89,0,0.0,12539.933333333332,0.0,0.0,0.0,39.18888888888889,43.0,0.9176593951090765,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2133E5C0B584,2025-01-01,2025-03-31,89,0,0.0,18218.28888888889,0.0,1.0,0.0,40.4,42.0,0.5537749241946971,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2133E5C0B585,2025-01-01,2025-03-31,89,0,0.0,21855.7,0.0,0.0,0.0,38.77777777777778,41.0,0.5533288710215307,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2133E5C0B588,2025-01-01,2025-03-31,89,0,0.0,21837.11111111111,0.0,0.0,0.0,37.34444444444444,40.0,0.9328702554913832,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2133E5C0B595,2025-01-01,2025-03-31,89,0,0.0,17544.544444444444,0.0,0.0,0.0,39.27777777777778,40.0,0.5583264233955472,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2133E5C0B5A2,2025-01-01,2025-03-31,89,0,0.0,18250.222222222223,0.0,0.0,0.0,37.266666666666666,41.0,1.3727506854649165,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8CF21,2025-01-01,2025-03-31,89,0,0.0,23629.066666666666,0.0,1.0,0.0,28.344444444444445,36.0,1.4919123530340899,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
